,명사,중복횟수,총조회수,총추천수
17648,환골탈태,1,73890.0,686.0
10080,삼척,3,73885.0,572.0
30969,딤섬,3,73884.0,319.0
14046,중국방송,1,73871.0,1218.0
25700,군붕이,7,73871.0,176.0
8394,창단,4,73858.0,1039.0
12516,비견,1,73844.0,1418.0
29883,예일대,2,73838.0,624.0
35580,인공수정,2,73828.0,320.0
10332,최여진,1,73827.0,1641.0
31389,도루,4,73809.0,536.0
27029,텐션,3,73801.0,300.0
777,국문학,3,73798.0,678.0
4634,너머,4,73779.0,1087.0
19358,볼땐,2,73776.0,1993.0
2144,아말감,2,73773.0,346.0
33082,아바스,1,73764.0,477.0
21012,유조선,3,73750.0,740.0
19699,나꼼수,1,73745.0,2786.0
27362,월녀,1,73735.0,1653.0
30721,서대문구,2,73728.0,614.0
25969,미드필더,4,73723.0,862.0
17021,화물기,3,73715.0,1960.0
20003,느금느금,1,73713.0,492.0
22428,계대,1,73712.0,492.0
35480,가망,2,73703.0,442.0
36458,재산가,2,73694.0,1125.0
14121,트짹이,1,73685.0,1173.0
35877,몽유병,3,73673.0,270.0
5216,랜스,3,73672.0,984.0
29703,여행자,3,73672.0,413.0
8463,개문,2,73656.0,552.0
17138,모욕감,1,73654.0,737.0
17973,치안유지,1,73645.0,711.0
16857,경비행기,2,73642.0,564.0
11934,혈통,2,73636.0,677.0
19730,실트,2,73599.0,1177.0
14255,반죽,2,73598.0,837.0
21479,점호,2,73598.0,637.0
16107,뿌심,1,73595.0,261.0
28945,피터슨,2,73592.0,712.0
34350,잡범,3,73591.0,2522.0
23727,재밋는,2,73584.0,502.0
3028,슬라이딩,3,73563.0,709.0
33325,띠껍,2,73563.0,673.0
13163,천상계,1,73559.0,544.0
12628,명줄,1,73557.0,1556.0
10672,나홍진,2,73551.0,1150.0
9553,발라드,2,73551.0,901.0
23728,군집,2,73536.0,472.0
32562,강화유리,1,73528.0,130.0
32290,네이쳐,2,73528.0,705.0
17223,오거돈,3,73517.0,1178.0
17383,이트,1,73511.0,1068.0
31178,핵졸귀,1,73504.0,749.0
21402,네온사인,3,73501.0,381.0
4781,연못,4,73499.0,588.0
37451,사까시,1,73499.0,598.0
25830,무표,1,73493.0,363.0
15375,틴스,1,73481.0,786.0
9778,기프트카드,2,73464.0,445.0
25656,저금,3,73463.0,697.0
38471,황립,1,73458.0,2776.0
18583,외인,3,73454.0,480.0
18298,재차,3,73450.0,1115.0
16908,글글,1,73446.0,1206.0
25859,송편,3,73445.0,911.0
5845,메이슨,4,73435.0,700.0
19483,시크교도,2,73432.0,692.0
34802,투석,2,73427.0,684.0
30405,아톰,3,73420.0,701.0
26098,이스타항공,3,73419.0,521.0
17167,소란,2,73404.0,842.0
34114,공구,3,73398.0,451.0
25153,꿰메,1,73395.0,510.0
32754,퀸카,2,73391.0,594.0
31497,앵그리버드,2,73386.0,486.0
29984,모딩,3,73385.0,730.0
17852,스포어,1,73381.0,1172.0
34867,만전,1,73375.0,1479.0
37181,에키드나,2,73371.0,602.0
32708,중범죄,2,73366.0,1016.0
27775,스까,1,73352.0,1078.0
13552,성우진,1,73352.0,403.0
8457,대중성,2,73334.0,672.0
18451,옥스포드,4,73329.0,770.0
18345,매개,2,73320.0,1082.0
22994,연회,3,73317.0,1178.0
18426,왐마,2,73302.0,538.0
30236,섯거,3,73297.0,502.0
9724,죶된듯,1,73297.0,371.0
23684,각목,3,73295.0,680.0
6229,동선,3,73292.0,716.0
25931,화대,2,73286.0,519.0
18672,도체,1,73268.0,1004.0
32376,인공위성,4,73266.0,319.0
19638,체인지,2,73256.0,684.0
17478,업글좌,1,73248.0,344.0
16543,토모,3,73247.0,355.0
24120,터사,3,73239.0,567.0
41460,슽붕,1,73239.0,324.0
9488,용감한형제,1,73226.0,1206.0
27764,환승역,2,73219.0,367.0
27798,대한민국만세,2,73205.0,625.0
16327,방임,2,73202.0,1913.0
36944,뻘컵,1,73200.0,511.0
2587,하야부사,4,73200.0,937.0
34163,노오,2,73196.0,1019.0
31915,도복,3,73196.0,771.0
29494,예술의전당,2,73186.0,839.0
24393,천리마,2,73186.0,748.0
13588,생활용품,1,73178.0,690.0
31500,유럽기,2,73149.0,1345.0
35162,요일,2,73147.0,311.0
29986,쌀국,2,73135.0,1145.0
15224,아덱스,5,73118.0,456.0
21389,실점,3,73112.0,882.0
20373,구두약,1,73110.0,569.0
5420,교과,2,73109.0,1302.0
14791,뻥뻥,1,73109.0,786.0
34303,독신남,1,73099.0,848.0
27333,편도결석,1,73093.0,320.0
4067,시편,3,73091.0,1374.0
14609,바이오맨,2,73089.0,656.0
11568,고시촌,1,73085.0,1205.0
33408,교총,3,73084.0,1475.0
14815,텁텁함,1,73069.0,265.0
35082,성조기,2,73066.0,648.0
36476,납세,3,73058.0,944.0
9907,근돼,1,73051.0,606.0
16288,핵과금러,1,73051.0,443.0
9542,무족,2,73043.0,817.0
27115,뚜레쥬르,2,73034.0,769.0
25841,구심,3,73008.0,914.0
33583,씨끌,1,72982.0,1159.0
11726,분만,2,72978.0,617.0
14504,매연,1,72973.0,786.0
13484,가죽갑옷,1,72972.0,894.0
31068,마릴,2,72972.0,415.0
23937,구동,3,72966.0,544.0
18896,포탑,3,72952.0,843.0
21834,분갈이,7,72945.0,673.0
23865,옥동,2,72938.0,579.0
14321,뒷마당,1,72928.0,601.0
28494,젤붕쿤,3,72927.0,699.0
12174,호돌이,2,72919.0,687.0
11960,최우수,3,72914.0,768.0
29352,닝,2,72911.0,814.0
37189,스톡옵션,3,72908.0,457.0
4351,프레스티지,2,72906.0,476.0
24930,스파르타,2,72892.0,1001.0
12156,연세대학교,2,72883.0,469.0
27527,주체사상,3,72878.0,1155.0
36646,알케미,2,72873.0,782.0
34582,권리금,2,72870.0,254.0
2742,껄떡,2,72859.0,656.0
13900,대검찰청,2,72858.0,655.0
21470,종이학,2,72857.0,1054.0
16488,박초롱,2,72849.0,353.0
38613,멘사,2,72849.0,236.0
33761,첨벙첨벙,3,72836.0,261.0
37016,빢끈하,2,72814.0,922.0
29270,다보스,2,72811.0,2155.0
31504,삼장,1,72775.0,681.0
18818,판교역,1,72775.0,585.0
16332,수초,9,72773.0,338.0
4561,틴더녀,1,72772.0,510.0
20368,콜렉터,2,72771.0,529.0
8208,간직,3,72766.0,736.0
1109,바름,2,72758.0,429.0
8284,공갤펌,1,72712.0,1076.0
34794,대우전자,2,72703.0,481.0
13514,국화,3,72699.0,788.0
31285,알볼,1,72697.0,515.0
21299,의치,2,72694.0,1026.0
32779,원자력공학,2,72691.0,2023.0
19192,윤서,2,72691.0,843.0
7887,사복패션,1,72686.0,243.0
34752,파라다이스,3,72683.0,561.0
27418,패듯,1,72679.0,2030.0
34599,철문,2,72671.0,177.0
22203,해서웨이,3,72670.0,428.0
11150,크라스,2,72664.0,1005.0
25890,챔피언스리그,3,72625.0,1161.0
33685,전북도지사,2,72625.0,1923.0
11670,순화,2,72615.0,943.0
20069,쌩쇼,1,72605.0,893.0
20068,담젠전,1,72605.0,893.0
30163,박지우,2,72603.0,661.0
18210,가온,3,72602.0,1206.0
5029,롤붕이,1,72597.0,1668.0
28994,폐수처리,1,72595.0,601.0
22852,몰루,3,72591.0,647.0
34046,연착,2,72570.0,365.0
37226,토요타,4,72563.0,468.0
12945,맹물,2,72543.0,457.0
14873,통근,2,72542.0,753.0
27568,화염병,3,72535.0,746.0
31803,경건,2,72522.0,640.0
13316,강쥐,2,72522.0,974.0
28939,초본,2,72516.0,1688.0
16550,해상자위대,3,72515.0,499.0
22472,미개척,1,72509.0,929.0
21545,화형식,1,72508.0,1369.0
12220,찢빠,1,72502.0,810.0
39250,판박이,3,72501.0,629.0
16773,가덕도,5,72470.0,468.0
29558,덕목,2,72457.0,797.0
36798,브록레스너,2,72456.0,422.0
7805,어니니머스,1,72442.0,1457.0
25803,싱첩벙글,1,72441.0,760.0
19908,도검,4,72437.0,487.0
5694,식충식물,3,72437.0,586.0
18601,카빙,1,72435.0,1264.0
3643,커붕,3,72431.0,816.0
30214,서울식,2,72420.0,404.0
23409,개포동,2,72411.0,519.0
34170,말티즈,3,72409.0,965.0
31080,임대료,2,72408.0,853.0
16309,박테리오파지,1,72406.0,546.0
37797,석고보드,2,72401.0,836.0
17876,인사말,2,72396.0,535.0
24495,무싸트,2,72386.0,885.0
33680,포텐셜,2,72380.0,209.0
16820,대청호,6,72380.0,349.0
26498,미인계,1,72378.0,366.0
35861,스탠리,3,72376.0,358.0
15432,하모니카,1,72364.0,472.0
12223,축구단,4,72360.0,491.0
24138,센죠가하라,3,72360.0,894.0
31922,근육몬,1,72340.0,599.0
38263,인도사람,2,72336.0,979.0
21649,아웃소싱,2,72324.0,1039.0
5348,자레드,2,72318.0,708.0
13761,지브롤터,2,72316.0,488.0
32905,통구이,2,72310.0,934.0
27768,지오핫,2,72297.0,1094.0
31376,씹창났길레,1,72296.0,1096.0
31377,궁굼해,1,72296.0,1096.0
29906,오하이오,3,72293.0,383.0
24847,사역마,4,72283.0,839.0
25699,점집,3,72275.0,697.0
37027,최강희,2,72266.0,231.0
24009,걸프전쟁,2,72263.0,579.0
15768,강소연,1,72262.0,181.0
38754,신주쿠역,2,72259.0,324.0
29065,가중,3,72258.0,982.0
4374,손버릇,2,72255.0,849.0
14037,아나키즘,1,72243.0,585.0
19851,챔버,2,72238.0,426.0
27358,괴상망측,2,72225.0,368.0
24020,스크랩,3,72214.0,341.0
25980,해례본,2,72201.0,1174.0
2404,유격수,4,72193.0,1195.0
9935,식념글,4,72185.0,1093.0
8239,김현미,3,72178.0,2544.0
41842,개꿀땅,1,72173.0,1029.0
26412,서역,2,72158.0,188.0
37518,캔버스,1,72154.0,1023.0
19423,역상,2,72150.0,563.0
6134,표창원,2,72134.0,876.0
27472,빠루,4,72132.0,351.0
13922,봣노,1,72114.0,295.0
24496,주간조선,3,72114.0,817.0
31723,잉여인간,2,72114.0,464.0
21206,왜캐,1,72105.0,465.0
22842,비밥,2,72098.0,558.0
4594,체액,2,72095.0,364.0
17903,세계보건기구,1,72089.0,895.0
31481,윅,3,72082.0,808.0
25388,하리보,2,72079.0,552.0
13657,조선화,2,72063.0,783.0
20820,재킷,3,72062.0,1525.0
24346,약장,2,72060.0,284.0
32014,산리오,3,72048.0,441.0
35015,게르만족,2,72022.0,579.0
31473,청경,2,72021.0,248.0
11351,돌맹,1,72007.0,845.0
39101,북녀,1,71997.0,546.0
21488,닮음,1,71995.0,2182.0
17203,한평생,1,71988.0,1465.0
24652,저녁식사,2,71977.0,379.0
7109,이유비,2,71976.0,383.0
30857,면적,3,71972.0,467.0
16174,블랙워싱,1,71969.0,1161.0
20907,하이랜드,6,71961.0,290.0
27401,지하자원,4,71959.0,737.0
4544,상교,1,71951.0,1530.0
24131,유주,3,71946.0,313.0
3195,임진각,3,71938.0,916.0
26875,결막,2,71931.0,2254.0
13001,비아이,2,71925.0,360.0
32644,형부,3,71917.0,549.0
30242,주먹구구,3,71914.0,608.0
26965,외설,3,71909.0,720.0
31778,생제르맹,3,71907.0,805.0
5864,수능특강,1,71895.0,1192.0
5154,레미제라블,2,71894.0,606.0
20819,경선식,2,71891.0,838.0
23951,렸던,1,71886.0,1002.0
16697,한게임,2,71885.0,481.0
25993,뇌물죄,4,71880.0,1511.0
6111,빵빠레,1,71876.0,1125.0
40074,페른,2,71854.0,529.0
22600,쌔끈,2,71847.0,1498.0
14268,곤지암,1,71837.0,1351.0
36466,건설업,2,71822.0,871.0
14619,통각,1,71819.0,416.0
17229,거포,2,71816.0,1132.0
40696,고말숙,1,71814.0,1120.0
23338,우누,2,71807.0,799.0
29587,캔슬,3,71802.0,838.0
39221,오오오오오,1,71795.0,1110.0
20521,수미,3,71784.0,657.0
8660,급촌,1,71782.0,1319.0
20223,글래스,3,71777.0,336.0
17754,항암제,2,71765.0,665.0
22637,미시시피,1,71762.0,559.0
13581,레이싱게임,1,71760.0,1056.0
5362,충신,2,71751.0,1128.0
16256,명성황후,3,71737.0,267.0
36342,캐럴,3,71724.0,359.0
33363,양도,3,71723.0,912.0
18704,이상직,6,71722.0,1549.0
15600,큐빅,2,71719.0,583.0
10770,힘숨,1,71710.0,330.0
14648,못내,1,71707.0,852.0
14435,간디,2,71700.0,1561.0
20168,변천,6,71692.0,456.0
41215,자용사,2,71690.0,402.0
13950,꼬맨,1,71688.0,983.0
22898,베르세스크,1,71683.0,717.0
31956,순간이동,2,71677.0,626.0
18255,아념,1,71672.0,1668.0
19272,남정,4,71669.0,370.0
16638,인세,2,71655.0,271.0
23807,암만,2,71650.0,370.0
21613,귀요미,4,71637.0,537.0
22004,휘발,1,71629.0,1227.0
10350,민도,1,71620.0,1064.0
19862,폐습,1,71612.0,1028.0
31155,자력구제,2,71606.0,951.0
30315,바스트샷,1,71600.0,360.0
21150,영화광,1,71600.0,631.0
18247,시련,2,71598.0,897.0
32619,살충제,3,71583.0,357.0
19126,야념가자,1,71581.0,1025.0
21320,정적,3,71572.0,906.0
13674,형도,2,71565.0,782.0
21029,동일인,2,71563.0,1124.0
32007,재방,2,71563.0,582.0
14182,한주,3,71562.0,989.0
36089,양붕,2,71560.0,445.0
14495,골편,2,71558.0,394.0
17866,모쏠붕,1,71553.0,1137.0
33489,락커,2,71546.0,580.0
35298,괴짜가족,4,71542.0,427.0
16444,국뽕충,1,71537.0,2445.0
34744,할마,2,71534.0,624.0
17619,원님,2,71514.0,1006.0
35034,팔만,1,71496.0,923.0
15583,존함,1,71493.0,1312.0
23621,키위새,2,71486.0,1082.0
22146,엘더스크롤,2,71485.0,477.0
30474,이탈리아전,2,71485.0,2004.0
22175,밸,3,71484.0,328.0
22458,교통체증,2,71479.0,614.0
23043,무함마드,3,71477.0,779.0
19308,베이루트,3,71476.0,479.0
31546,깁스,2,71470.0,230.0
17794,위법행위,1,71469.0,2274.0
87,액셀,2,71464.0,594.0
23498,염경엽,4,71461.0,749.0
34042,호나우지뉴,3,71460.0,702.0
5649,흙특,1,71458.0,871.0
23660,정보원,2,71449.0,998.0
28519,환멸,2,71444.0,1225.0
37274,하렘펠,1,71432.0,627.0
20470,레인보우,4,71427.0,680.0
28933,블라노녀,1,71424.0,1190.0
15326,폐하,2,71423.0,843.0
31996,희노애락,2,71413.0,634.0
9325,예술인,3,71412.0,1497.0
28239,루소,3,71412.0,745.0
27724,달새,3,71403.0,613.0
25067,누비,7,71400.0,252.0
34494,장근석,2,71397.0,709.0
7144,관악,2,71371.0,1625.0
14438,높낮이,1,71369.0,711.0
16023,은혁,1,71366.0,1125.0
27673,버튜,2,71364.0,585.0
10446,피각,2,71357.0,832.0
20794,가족부,1,71331.0,2350.0
30651,징글,2,71328.0,700.0
25451,이의신청,4,71315.0,953.0
23340,줏으,1,71307.0,610.0
37427,왤케싫,1,71301.0,220.0
13669,톨,2,71294.0,1016.0
18489,오카야마,7,71282.0,1215.0
31714,염경환,2,71278.0,448.0
21588,남지,3,71273.0,640.0
32822,영자,2,71273.0,360.0
31331,리도,3,71269.0,506.0
21490,데이비드,2,71267.0,545.0
31074,왕빨통,1,71240.0,637.0
34907,속사,1,71230.0,1095.0
40582,떡락중,1,71221.0,597.0
14114,됏다,1,71216.0,1289.0
22820,군위,2,71215.0,815.0
34786,품평,2,71212.0,447.0
36485,홍백가합전,2,71205.0,383.0
23655,부코,9,71193.0,379.0
30590,숙원,2,71192.0,344.0
13880,갓집,2,71188.0,880.0
6069,도키,4,71184.0,861.0
10282,티촌,1,71154.0,508.0
18313,화용,6,71152.0,318.0
23633,원투,3,71141.0,792.0
22965,재건,3,71125.0,557.0
1553,힙념,1,71112.0,701.0
38365,힙업운동,1,71079.0,1037.0
29637,인간찬가,3,71063.0,646.0
2881,아멘,3,71060.0,1057.0
23162,빈털터리,1,71059.0,2107.0
35549,개빡쳣다,1,71054.0,959.0
22167,만주족,2,71046.0,1152.0
9340,워킹데드,2,71035.0,769.0
10864,헬붕,1,71029.0,589.0
31356,항공자위대,1,71022.0,393.0
18967,신가,3,71016.0,309.0
31110,수도방위사령부,2,71006.0,585.0
14875,카다피,2,71005.0,604.0
22885,역전패,1,71004.0,2276.0
23575,자연곱슬,1,71003.0,520.0
32218,격식,1,70992.0,640.0
39412,김기리,2,70961.0,298.0
28639,팼노,2,70958.0,732.0
16587,박완규,1,70947.0,439.0
22070,낙서장,1,70937.0,513.0
25870,히로히토,3,70934.0,788.0
18204,삼만리,2,70924.0,1133.0
17738,물밑,2,70913.0,1121.0
27887,관광버스,2,70904.0,421.0
32081,로어,6,70898.0,268.0
18042,음담패설,1,70893.0,848.0
10787,한현희,3,70892.0,560.0
39206,대형욱,1,70887.0,3241.0
26824,단말기,2,70878.0,810.0
24290,뽀록,1,70877.0,1131.0
11901,가주,3,70875.0,443.0
22811,루브르,2,70857.0,488.0
40535,유인영,2,70849.0,131.0
38323,영생,2,70848.0,394.0
32694,패가망신,2,70847.0,1069.0
24826,윤크예거,1,70844.0,2490.0
5244,미즈하라,1,70840.0,336.0
38949,자칫하면,2,70840.0,256.0
19705,본대,1,70834.0,588.0
5776,영만,1,70833.0,1051.0
10078,핫팻츠녀,1,70830.0,1080.0
13634,등대지기,2,70824.0,865.0
22179,벽지,3,70810.0,927.0
11662,문맹,2,70807.0,775.0
10779,맹비,2,70804.0,562.0
36101,리자몽,2,70802.0,943.0
20149,홍갤펌,1,70794.0,345.0
35058,울버햄튼,3,70793.0,819.0
24587,꼬르륵,1,70777.0,614.0
28721,리무진,3,70769.0,590.0
1660,개코,3,70768.0,269.0
26757,청원경찰,2,70756.0,350.0
33293,회고,4,70750.0,1198.0
26249,원영,3,70741.0,421.0
20392,스피노,3,70738.0,431.0
30613,코드네임,4,70703.0,624.0
22423,이성모,3,70702.0,866.0
31077,이용주,2,70702.0,357.0
27814,발련,1,70701.0,961.0
9739,검표,2,70692.0,1053.0
29137,학비,2,70689.0,694.0
18585,열역학,1,70684.0,347.0
29617,사카이,3,70683.0,764.0
19507,있엇,1,70683.0,1133.0
22035,조형기,6,70674.0,198.0
23828,박막,2,70666.0,514.0
17174,카우보이비밥,1,70656.0,735.0
29222,잠지,1,70641.0,395.0
12788,투정질,1,70636.0,1792.0
20725,양해,3,70630.0,1204.0
920,정떡,3,70630.0,1571.0
8100,사유재산,2,70624.0,1351.0
17452,닛코,10,70623.0,391.0
35043,화풍,2,70623.0,422.0
20269,전승기념일,2,70621.0,547.0
11317,케장,1,70617.0,1104.0
17618,인겜,1,70616.0,806.0
19435,질부,1,70596.0,1099.0
34901,난생처음,2,70593.0,573.0
34251,어감,1,70590.0,581.0
32319,안지우,2,70588.0,710.0
8996,가빈,2,70582.0,235.0
17710,김주희,1,70568.0,1690.0
4755,최장수,2,70566.0,231.0
5452,인간동물원,2,70535.0,558.0
21115,말레,2,70532.0,1089.0
4463,키위,3,70497.0,616.0
29088,민감,2,70496.0,1016.0
36482,거란어,3,70496.0,536.0
18374,주기율표,1,70488.0,1164.0
21622,몰디브,2,70487.0,829.0
20437,레나,6,70472.0,588.0
5397,한영,1,70470.0,970.0
36530,선균,1,70468.0,771.0
25414,방콕여행,3,70457.0,995.0
11746,학교장,3,70450.0,1159.0
16410,릅갈통,2,70442.0,922.0
36917,우상숭배,1,70442.0,1081.0
31670,덕연,3,70440.0,1017.0
33920,청년실업,2,70428.0,406.0
32726,리짜이밍,2,70424.0,1978.0
20989,메가시티,2,70419.0,667.0
14945,마편,1,70416.0,449.0
41177,불페너,1,70413.0,608.0
40129,유리아,1,70411.0,150.0
38851,산체,1,70410.0,920.0
16563,김도연,1,70405.0,897.0
10497,이블,1,70403.0,594.0
17616,씨엘,1,70398.0,222.0
29225,예스맨,2,70396.0,608.0
3484,기량,3,70394.0,841.0
21893,루루,3,70394.0,483.0
28499,톰과제리,2,70379.0,760.0
14941,곡식,2,70368.0,965.0
6497,거머리,2,70362.0,384.0
20895,혐혐혐혐,1,70357.0,523.0
20896,좆피,1,70357.0,523.0
41241,김영선,6,70339.0,524.0
28333,카르마,3,70337.0,927.0
21002,시온,3,70330.0,595.0
23717,완본,2,70330.0,560.0
22234,중진,4,70330.0,1033.0
27638,거르려,1,70325.0,547.0
37080,봉기,4,70325.0,395.0
33510,역전재판,3,70318.0,603.0
16064,무일푼,2,70318.0,416.0
31881,막강,2,70315.0,505.0
26969,페퍼로니,2,70314.0,497.0
30552,연기상,2,70297.0,374.0
13989,즌,4,70294.0,375.0
30227,블랙넛,1,70291.0,1012.0
21874,극혐녀,1,70290.0,1475.0
32453,문전,2,70284.0,830.0
31191,카피바라,2,70283.0,293.0
19509,오지명,1,70282.0,513.0
16843,포워드,3,70265.0,435.0
33060,더기,4,70257.0,788.0
16864,크리스천,1,70256.0,637.0
3656,포화,3,70251.0,876.0
24595,절판,2,70250.0,981.0
22401,음란죄,1,70245.0,793.0
6962,타코야키,2,70218.0,1007.0
32463,전립선암,1,70216.0,299.0
37285,수원시,2,70212.0,2038.0
28400,전관예우,3,70202.0,1083.0
33234,성쇠,2,70197.0,318.0
13565,지증,1,70191.0,343.0
24438,건륭제,2,70191.0,448.0
14109,낭인,2,70186.0,345.0
17670,중어뢰,1,70186.0,601.0
31580,노빡구,1,70174.0,896.0
34037,트렌디,1,70173.0,1019.0
40055,남혐됐다,1,70164.0,1561.0
31774,치인,3,70162.0,864.0
29418,군사교육,1,70162.0,2336.0
26816,햝는,1,70155.0,509.0
15256,부적합,2,70154.0,2159.0
19553,어슬렁,3,70146.0,684.0
21270,촉망,2,70146.0,619.0
13017,구석구석,6,70135.0,399.0
5569,제일제당,2,70121.0,491.0
7178,경성,3,70104.0,682.0
22995,선입,1,70084.0,1003.0
13283,두테르테,2,70083.0,632.0
26903,경제성장률,2,70075.0,770.0
9192,카카시,3,70064.0,436.0
33009,사카,6,70061.0,340.0
41357,퍼프,2,70060.0,535.0
23922,연가,2,70051.0,1152.0
19389,터트린거임,1,70050.0,3394.0
4459,보아슴,1,70035.0,731.0
30979,고역,1,70035.0,632.0
23826,스라소니,1,70030.0,791.0
24045,스택,4,70030.0,1546.0
9794,소생,3,70023.0,557.0
8553,대체공휴일,2,70019.0,498.0
25885,큰아버지,1,70008.0,1428.0
38356,장바구니,3,70005.0,382.0
13055,올인원,1,70001.0,798.0
9980,박새,3,69994.0,704.0
5852,힘큐,2,69985.0,878.0
29288,발해,2,69974.0,507.0
38134,휙,3,69963.0,320.0
17228,소담,1,69949.0,191.0
19164,머털도사,1,69944.0,518.0
18693,뱀장어,1,69931.0,808.0
24023,도날드,1,69926.0,562.0
8359,알파카,2,69925.0,915.0
28973,시연,3,69923.0,543.0
18899,글라스,4,69909.0,374.0
21067,액블,2,69890.0,322.0
34487,안내면,1,69886.0,705.0
38106,의정부시,2,69880.0,434.0
1862,창기,4,69870.0,545.0
10313,스크류바,1,69860.0,452.0
14848,서체,1,69859.0,870.0
9168,염증,2,69846.0,603.0
22541,우주인,3,69836.0,1244.0
27860,캐런,3,69834.0,259.0
8422,이별여행,1,69817.0,587.0
15985,짚라인,1,69816.0,688.0
36436,나침반,4,69816.0,708.0
23757,보성,2,69808.0,287.0
20803,철길,4,69803.0,488.0
26750,가십,3,69803.0,424.0
12527,세속화,1,69770.0,896.0
31459,레오파트,2,69761.0,637.0
17054,유산균,2,69755.0,345.0
36576,방재,2,69748.0,440.0
21706,소갈비,1,69738.0,922.0
12653,스폐셜,2,69736.0,795.0
21172,라스베이거스,4,69735.0,580.0
16435,아퀴,1,69729.0,642.0
32559,샌프,3,69725.0,531.0
7344,선술집,2,69722.0,626.0
23778,극심,2,69722.0,532.0
37370,사발면,1,69714.0,798.0
22084,작법,4,69701.0,326.0
1510,념삭,1,69692.0,2150.0
19815,칩셋,2,69685.0,538.0
19914,편붕이들,1,69683.0,672.0
37802,별난,3,69673.0,276.0
2846,털털,3,69670.0,874.0
4267,기유,2,69668.0,502.0
15259,남혐된,1,69667.0,917.0
15258,야붕이들때메,1,69667.0,917.0
21408,먹듯,2,69664.0,577.0
18744,수임료,3,69659.0,1586.0
22944,캘리퍼스,2,69658.0,439.0
14740,변희,2,69655.0,711.0
30437,릴파,1,69654.0,264.0
26194,차녀,2,69650.0,826.0
37110,바짝,2,69648.0,634.0
30779,치자,2,69635.0,414.0
25763,위눈,1,69628.0,514.0
13328,문도,2,69622.0,1048.0
22006,맑음,4,69612.0,560.0
9807,덴지,3,69610.0,560.0
11310,코요테,2,69609.0,995.0
26313,부다,2,69601.0,1028.0
20755,쌤통쌤통,1,69598.0,565.0
4309,미니스톱,2,69588.0,662.0
20798,팬텀,5,69573.0,414.0
28088,연비,2,69569.0,580.0
40354,전훈영,2,69564.0,231.0
25176,불명예,3,69554.0,452.0
1667,황현희,2,69538.0,499.0
31755,힌,2,69537.0,869.0
17510,대학입학,2,69528.0,1114.0
13561,여성연대,1,69526.0,1271.0
31685,두둔,3,69518.0,748.0
7902,뿌갤러들,1,69517.0,472.0
25020,박사학위,2,69517.0,283.0
8517,전갱이,5,69504.0,648.0
15632,가우,1,69502.0,1347.0
31553,잭블랙,3,69502.0,643.0
31149,점준,1,69497.0,507.0
19182,탈퐁남,1,69494.0,648.0
26916,이준기,3,69491.0,498.0
15218,버디,4,69490.0,523.0
23982,일본음식,1,69488.0,792.0
28538,깜깜,3,69488.0,1682.0
20253,룩딸,2,69467.0,239.0
